timestamp,src_ip,dst_ip,src_port,dst_port,protocol,action,bytes,attack,info,label
2025-11-20T09:01:02.362065+00:00,172.16.75.93,139.84.227.193,41155,8080,UDP,ALLOW,5772,,,0
2025-11-20T09:01:02.534065+00:00,138.79.227.120,34.147.84.133,20524,1652,ICMP,ALLOW,11331,,,0
2025-11-20T09:01:02.554065+00:00,10.98.198,137.179.222.10,42865,35002,TCP,ALLOW,8269,,,0
2025-11-20T09:01:03.021065+00:00,192.168.216.27,65.122.52.186,38441,6639,UDP,ALLOW,1599,,,0
2025-11-20T09:01:02.468065+00:00,140.131.47.36,94.115.51.59,56589,1433,UDP,ALLOW,10314,,,0
2025-11-20T09:01:02.887065+00:00,192.168.94.105,155.12.126.45,25625,22,ICMP,ALLOW,9256,,,0
2025-11-20T09:01:12.496065+00:00,192.168.90.174,221.216.144.58,50631,22,ICMP,ALLOW,2380,,,0
2025-11-20T09:01:12.396065+00:00,10.35.44,178.2.125.117,21830,443,UDP,ALLOW,1129,,,0
2025-11-20T09:01:23.069065+00:00,101.47.45.110,159.65.45.197,19049,1433,TCP,DENY,8594,,,0
2025-11-20T09:01:22.848065+00:00,192.168.117.69,252.127.31.18,61454,443,ICMP,ALLOW,4513,,,0
2025-11-20T09:01:22.768065+00:00,10.29.50,224.40.17.147,31383,22,ICMP,DENY,1966,,,0
2025-11-20T09:01:22.815065+00:00,172.16.214.224,226.159.239.131,18603,43928,UDP,ALLOW,2464,,,0
2025-11-20T09:01:32.997065+00:00,172.16.94.32,21.155.11.234,20600,80,ICMP,DENY,11761,,,0
2025-11-20T09:01:33.298065+00:00,10.235.28,24.39.243.133,42817,3306,UDP,ALLOW,6753,,,0
2025-11-20T09:01:33.165065+00:00,192.168.72.38,100.201.73.78,22635,51815,TCP,ALLOW,9274,,,0
2025-11-20T09:01:42.432065+00:00,10.117.203,50.146.1.89,20275,16024,TCP,ALLOW,5663,,,0
2025-11-20T09:01:43.114065+00:00,225.116.202.247,164.138.75.151,34335,80,UDP,DENY,10995,,,0
2025-11-20T09:01:42.380065+00:00,172.16.249.194,49.248.213.254,44985,18388,UDP,DENY,3496,,,0
2025-11-20T09:01:42.801065+00:00,10.42.206,221.187.56.190,21766,24016,ICMP,DENY,11251,,,0
2025-11-20T09:01:43.242065+00:00,192.168.122.74,14.62.49.161,53615,34438,UDP,ALLOW,9086,,,0
2025-11-20T09:01:42.757065+00:00,10.204.34,7.160.239.85,7708,8080,UDP,ALLOW,11085,,,0
2025-11-20T09:01:52.540065+00:00,29.191.193.51,198.24.216.108,29134,41312,ICMP,ALLOW,182,,,0
2025-11-20T09:01:52.515065+00:00,224.205.34.197,209.143.52.12,2086,22,TCP,DENY,4535,,,0
2025-11-20T09:01:52.561065+00:00,70.87.232.22,254.14.73.139,53274,19376,ICMP,ALLOW,9855,,,0
2025-11-20T09:02:02.874065+00:00,10.69.20,46.56.183.126,1868,5923,ICMP,ALLOW,11245,,,0
2025-11-20T09:02:03.038065+00:00,10.69.62,115.221.63.106,25366,14813,TCP,ALLOW,3617,,,0
2025-11-20T09:02:02.376065+00:00,10.122.198,101.175.98.216,12790,1433,ICMP,ALLOW,7819,,,0
2025-11-20T09:02:02.822065+00:00,111.161.65.1,156.181.225.98,53596,63229,TCP,ALLOW,2173,,,0
2025-11-20T09:02:12.982065+00:00,8.214.19.121,149.231.182.146,52594,44299,TCP,ALLOW,5766,,,0
2025-11-20T09:02:12.526065+00:00,10.144.239,180.123.7.54,43052,8080,ICMP,DENY,1115,,,0
2025-11-20T09:02:13.228065+00:00,157.242.102.187,206.253.43.87,19578,22,UDP,ALLOW,1022,,,0
2025-11-20T09:02:12.387065+00:00,10.137.24,61.154.218.242,63020,12872,TCP,ALLOW,5894,,,0
2025-11-20T09:02:13.132065+00:00,10.216.184,163.229.169.241,13112,443,TCP,ALLOW,2803,,,0
2025-11-20T09:02:13.218065+00:00,192.168.43.89,102.47.125.33,62570,22,TCP,ALLOW,2476,,,0
2025-11-20T09:02:22.686065+00:00,10.26.161,23.206.163.247,63339,80,ICMP,ALLOW,8892,,,0
2025-11-20T09:02:23.233065+00:00,172.16.187.149,212.175.93.72,13760,40813,UDP,ALLOW,6851,,,0
2025-11-20T09:02:32.791065+00:00,25.246.156.109,122.78.129.23,58120,28783,ICMP,ALLOW,11352,,,0
2025-11-20T09:02:33.221065+00:00,145.61.161.95,198.202.3.206,38958,53,TCP,ALLOW,9031,,,0
2025-11-20T09:02:32.588065+00:00,172.16.112.238,93.221.103.203,1528,80,ICMP,ALLOW,4422,,,0
2025-11-20T09:02:33.011065+00:00,10.202.9,139.210.185.129,37104,8080,TCP,ALLOW,5085,,,0
2025-11-20T09:02:33.134065+00:00,52.74.97.57,114.237.222.200,23036,53,ICMP,ALLOW,2167,,,0
2025-11-20T09:02:42.694065+00:00,252.28.182.64,204.143.122.224,3211,8080,UDP,ALLOW,7936,,,0
2025-11-20T09:02:42.928065+00:00,172.16.33.137,90.19.245.36,3143,1433,TCP,ALLOW,3286,,,0
2025-11-20T09:02:42.394065+00:00,242.238.95.109,157.149.189.244,50760,3389,ICMP,ALLOW,3261,,,0
2025-11-20T09:02:43.049065+00:00,166.138.30.180,60.96.253.228,48793,1433,UDP,ALLOW,11783,,,0
2025-11-20T09:02:53.334065+00:00,10.71.109,157.83.196.132,46014,497,UDP,ALLOW,10279,port_scan,port-scan dst=157.83.196.132:497,1
2025-11-20T09:02:52.779065+00:00,10.71.109,187.233.198.11,44544,108,TCP,DENY,755,port_scan,port-scan dst=187.233.198.11:108,1
2025-11-20T09:02:52.780065+00:00,10.71.109,15.225.188.140,58501,556,TCP,ALLOW,2068,port_scan,port-scan dst=15.225.188.140:556,1
2025-11-20T09:02:52.781065+00:00,10.71.109,88.25.202.131,16851,310,ICMP,ALLOW,698,port_scan,port-scan dst=88.25.202.131:310,1
2025-11-20T09:02:52.782065+00:00,10.71.109,29.138.207.163,48026,434,TCP,ALLOW,5818,port_scan,port-scan dst=29.138.207.163:434,1
2025-11-20T09:02:52.783065+00:00,10.71.109,89.174.151.233,32022,734,TCP,ALLOW,10163,port_scan,port-scan dst=89.174.151.233:734,1
2025-11-20T09:02:52.784065+00:00,10.71.109,8.27.52.37,25684,911,ICMP,ALLOW,2366,port_scan,port-scan dst=8.27.52.37:911,1
2025-11-20T09:02:52.785065+00:00,10.71.109,202.200.245.121,42685,528,UDP,ALLOW,10755,port_scan,port-scan dst=202.200.245.121:528,1
2025-11-20T09:02:52.786065+00:00,10.71.109,204.223.100.129,10960,837,ICMP,ALLOW,5964,port_scan,port-scan dst=204.223.100.129:837,1
2025-11-20T09:02:52.787065+00:00,10.71.109,222.71.27.241,22648,89,UDP,ALLOW,5741,port_scan,port-scan dst=222.71.27.241:89,1
2025-11-20T09:03:02.679065+00:00,169.22.55.203,88.23.8.123,61013,443,ICMP,ALLOW,3952,,,0
2025-11-20T09:03:03.291065+00:00,192.168.221.80,102.156.79.33,21827,443,ICMP,ALLOW,9301,,,0
2025-11-20T09:03:02.948065+00:00,10.140.38,211.74.26.74,45091,443,TCP,ALLOW,3102,,,0
2025-11-20T09:03:02.618065+00:00,10.173.155,51.219.76.98,57936,80,UDP,ALLOW,219,,,0
2025-11-20T09:03:12.689065+00:00,10.109.240,102.231.248.37,53794,3306,TCP,ALLOW,11078,,,0
2025-11-20T09:03:12.945065+00:00,28.219.62.84,106.41.150.57,29749,22,TCP,ALLOW,11799,,,0
2025-11-20T09:03:13.049065+00:00,192.168.209.126,157.101.32.162,11288,49441,TCP,ALLOW,10318,,,0
2025-11-20T09:03:12.591065+00:00,172.16.67.221,73.204.133.144,30951,24873,UDP,DENY,6110,,,0
2025-11-20T09:03:22.756065+00:00,145.251.133.204,16.247.136.104,60839,8691,TCP,ALLOW,2718,,,0
2025-11-20T09:03:23.090065+00:00,203.242.238.200,43.110.77.213,20052,8080,ICMP,ALLOW,5922,,,0
2025-11-20T09:03:22.581065+00:00,172.16.42.142,38.136.199.176,36074,80,ICMP,ALLOW,9170,,,0
2025-11-20T09:03:23.156065+00:00,10.68.150,134.128.185.210,18797,8080,ICMP,ALLOW,7420,,,0
2025-11-20T09:03:33.292065+00:00,73.19.243.111,26.149.99.227,56137,20119,UDP,ALLOW,6625,,,0
2025-11-20T09:03:33.264065+00:00,172.16.162.155,92.182.181.149,38882,12336,ICMP,DENY,1701,,,0
2025-11-20T09:03:33.002065+00:00,172.16.26.133,51.120.195.246,14976,22,UDP,ALLOW,6924,,,0
2025-11-20T09:03:42.862065+00:00,121.203.60.195,162.237.225.28,43056,22,UDP,ALLOW,11513,,,0
2025-11-20T09:03:42.544065+00:00,192.168.57.36,149.78.6.175,14633,11359,UDP,ALLOW,10890,,,0
2025-11-20T09:03:53.127065+00:00,10.245.178,228.72.238.129,29387,22,ICMP,ALLOW,11103,,,0
2025-11-20T09:03:52.396065+00:00,10.21.221,46.167.141.168,45006,3306,TCP,ALLOW,1412,,,0
2025-11-20T09:03:53.329065+00:00,182.121.175.150,134.104.218.227,36164,80,TCP,ALLOW,6069,,,0
2025-11-20T09:04:02.425065+00:00,48.167.214.118,127.61.166.98,59831,15622,UDP,DENY,514,,,0
2025-11-20T09:04:03.024065+00:00,10.81.114,69.139.108.112,29148,8080,UDP,ALLOW,4857,,,0
2025-11-20T09:04:03.112065+00:00,192.168.71.102,220.139.235.35,17193,3306,TCP,DENY,11418,,,0
2025-11-20T09:04:13.186065+00:00,233.195.234.57,210.19.11.193,23177,443,UDP,ALLOW,3998,,,0
2025-11-20T09:04:13.166065+00:00,175.9.147.197,54.227.25.81,32580,443,UDP,ALLOW,4304,,,0
2025-11-20T09:04:12.795065+00:00,10.112.154,254.83.61.130,24752,443,TCP,ALLOW,3312,,,0
2025-11-20T09:04:23.204065+00:00,10.173.38,148.66.69.199,19271,1433,ICMP,ALLOW,7365,,,0
2025-11-20T09:04:22.499065+00:00,216.97.215.178,32.97.25.48,2439,3306,ICMP,ALLOW,3976,,,0
2025-11-20T09:04:32.597065+00:00,192.168.148.41,247.112.240.204,58191,22,UDP,DENY,2894,,,0
2025-11-20T09:04:32.752065+00:00,10.245.12,11.173.105.153,26320,8080,UDP,ALLOW,4362,,,0
2025-11-20T09:04:32.722065+00:00,231.205.137.91,29.169.130.40,65239,61946,UDP,ALLOW,2587,,,0
2025-11-20T09:04:33.243065+00:00,172.16.194.94,142.83.4.75,2979,9481,TCP,ALLOW,7882,,,0
2025-11-20T09:04:32.440065+00:00,192.168.229.76,90.170.121.36,48817,28893,TCP,ALLOW,4095,,,0
2025-11-20T09:04:32.901065+00:00,192.168.194.249,233.96.51.180,41886,51359,TCP,DENY,2642,,,0
2025-11-20T09:04:42.608065+00:00,206.16.215.171,198.231.79.223,57042,45856,TCP,ALLOW,10060,,,0
2025-11-20T09:04:42.698065+00:00,163.119.31.34,231.50.132.96,7023,9214,UDP,ALLOW,10132,,,0
2025-11-20T09:04:42.497065+00:00,105.215.128.131,236.166.237.38,47985,1433,ICMP,ALLOW,10025,,,0
2025-11-20T09:04:43.173065+00:00,172.16.75.219,109.170.148.155,53460,52781,ICMP,DENY,11766,,,0
2025-11-20T09:04:42.894065+00:00,77.160.15.112,147.180.212.127,58102,443,UDP,ALLOW,3976,,,0
2025-11-20T09:04:52.987065+00:00,10.177.11,68.28.159.37,27970,8080,ICMP,ALLOW,11310,,,0
2025-11-20T09:04:52.402065+00:00,54.61.48.27,72.177.234.47,51732,9899,TCP,DENY,10872,,,0
2025-11-20T09:04:52.694065+00:00,175.242.125.31,54.221.168.177,2404,3306,TCP,ALLOW,10494,,,0
2025-11-20T09:04:53.292065+00:00,192.168.99.198,42.68.220.52,19842,40160,TCP,DENY,1608,,,0
2025-11-20T09:04:52.696065+00:00,10.237.193,159.138.232.80,30552,54411,UDP,ALLOW,9569,,,0
2025-11-20T09:04:52.672065+00:00,10.112.121,219.223.216.212,10546,44391,TCP,ALLOW,4045,,,0
2025-11-20T09:05:02.755065+00:00,192.168.150.23,205.132.58.176,29177,22,ICMP,ALLOW,3142,,,0
2025-11-20T09:05:02.500065+00:00,10.59.232,24.18.214.218,36034,22,TCP,ALLOW,9491,,,0
2025-11-20T09:05:03.306065+00:00,10.41.199,216.24.19.174,40922,3306,ICMP,DENY,6243,,,0
2025-11-20T09:05:02.857065+00:00,192.168.111.107,78.21.29.112,32056,3389,ICMP,ALLOW,8902,,,0
2025-11-20T09:05:02.869065+00:00,70.134.190.234,216.177.18.58,47432,64550,ICMP,ALLOW,1461,,,0
2025-11-20T09:05:12.790065+00:00,217.252.139.5,1.220.41.190,10653,8080,ICMP,ALLOW,8778,,,0
2025-11-20T09:05:12.966065+00:00,10.138.14,28.21.194.83,29970,8080,ICMP,DENY,1613,,,0
2025-11-20T09:05:12.831065+00:00,10.102.197,199.140.110.35,22027,8080,TCP,ALLOW,7148,,,0
2025-11-20T09:05:12.567065+00:00,165.202.139.138,42.158.250.178,53338,22,ICMP,ALLOW,11629,,,0
2025-11-20T09:05:23.324065+00:00,172.16.96.188,153.100.165.98,43321,3306,TCP,ALLOW,5343,,,0
2025-11-20T09:05:23.176065+00:00,124.200.122.2,64.175.31.56,40934,53,TCP,ALLOW,5997,,,0
2025-11-20T09:05:33.020065+00:00,172.16.72.190,140.170.68.219,23027,30737,ICMP,ALLOW,11431,,,0
2025-11-20T09:05:32.952065+00:00,172.16.203.153,163.55.45.50,13442,1433,UDP,ALLOW,6237,,,0
2025-11-20T09:05:32.813065+00:00,172.16.134.58,154.167.133.202,36893,12553,UDP,DENY,9050,,,0
2025-11-20T09:05:42.726065+00:00,196.71.95.248,91.11.232.211,64229,25158,TCP,ALLOW,4732,,,0
2025-11-20T09:05:42.933065+00:00,172.16.220.146,230.23.174.3,50898,22,ICMP,ALLOW,8262,,,0
2025-11-20T09:05:42.739065+00:00,172.16.70.11,75.15.34.41,58405,1433,ICMP,ALLOW,3547,,,0
2025-11-20T09:05:43.138065+00:00,219.31.182.196,132.211.243.192,8488,53,UDP,ALLOW,3559,,,0
2025-11-20T09:05:42.842065+00:00,192.168.94.118,111.38.65.12,34918,53,TCP,ALLOW,7384,,,0
2025-11-20T09:05:43.014065+00:00,10.202.28,139.118.65.156,26437,3306,TCP,ALLOW,6387,,,0
2025-11-20T09:05:43.066065+00:00,172.16.90.35,42.28.149.90,9099,443,UDP,DENY,5009,,,0
2025-11-20T09:05:53.295065+00:00,10.198.243,69.8.95.175,42407,53,ICMP,ALLOW,538,,,0
2025-11-20T09:05:53.080065+00:00,76.205.71.236,176.130.126.49,50344,22,TCP,DENY,9618,,,0
2025-11-20T09:05:52.922065+00:00,192.168.119.91,211.207.69.69,7933,45101,UDP,ALLOW,6402,,,0
2025-11-20T09:05:53.234065+00:00,10.194.166,196.5.41.216,51051,8080,TCP,DENY,9264,,,0
2025-11-20T09:05:52.973065+00:00,192.168.141.10,65.104.221.251,45577,42554,UDP,DENY,172,,policy deny,0
2025-11-20T09:05:52.916065+00:00,155.51.112.33,15.23.43.102,51002,37397,ICMP,ALLOW,2540,,,0
2025-11-20T09:05:52.446065+00:00,10.202.32,143.232.214.147,43658,8080,ICMP,DENY,3681,,,0
2025-11-20T09:05:53.261065+00:00,172.16.117.87,14.145.148.169,29159,3389,TCP,ALLOW,9208,,,0
2025-11-20T09:05:53.006065+00:00,10.214.58,179.149.115.114,55845,22,UDP,ALLOW,2162,,,0
2025-11-20T09:05:52.528065+00:00,192.168.247.113,223.156.78.106,7025,22,TCP,DENY,1449,,,0
2025-11-20T09:05:53.094065+00:00,172.16.219.151,34.247.254.153,57476,3389,TCP,DENY,7429,,,0
2025-11-20T09:06:02.566065+00:00,10.179.7,246.59.13.64,63114,3389,UDP,ALLOW,8052,,,0
2025-11-20T09:06:02.759065+00:00,10.28.205,85.9.84.30,50782,3306,TCP,ALLOW,9377,,,0
2025-11-20T09:06:02.792065+00:00,192.168.103.180,226.230.94.146,60733,42708,TCP,ALLOW,11788,,,0
2025-11-20T09:06:03.019065+00:00,98.142.71.145,111.163.157.247,13371,3306,ICMP,DENY,7082,,,0
2025-11-20T09:06:03.053065+00:00,172.16.132.121,226.199.38.145,26109,3306,ICMP,ALLOW,10767,,,0
2025-11-20T09:06:03.185065+00:00,172.16.185.181,221.148.70.216,55719,3389,UDP,ALLOW,6042,,,0
2025-11-20T09:06:03.094065+00:00,172.16.34.35,1.100.83.84,40411,63572,TCP,ALLOW,8536,,,0
2025-11-20T09:06:12.734065+00:00,80.142.80.151,180.126.181.42,10353,1433,UDP,ALLOW,2995,,,0
2025-11-20T09:06:13.027065+00:00,172.16.51.171,179.227.184.23,23181,22,UDP,ALLOW,2321,,,0
2025-11-20T09:06:12.620065+00:00,10.10.88,127.140.157.121,10491,3306,ICMP,ALLOW,8513,,,0
2025-11-20T09:06:12.547065+00:00,192.168.95.57,144.80.86.2,1938,53,TCP,ALLOW,8115,,,0
2025-11-20T09:06:13.105065+00:00,192.168.69.209,19.177.124.20,59680,49198,UDP,ALLOW,4883,,,0
2025-11-20T09:06:23.213065+00:00,192.168.224.135,119.151.4.231,27888,1433,UDP,ALLOW,6202,malware_download,suspicious user-agent; GET /payload.exe,1
2025-11-20T09:06:22.479065+00:00,192.168.97.87,31.80.136.94,3506,50972,TCP,ALLOW,6595,malware_download,suspicious user-agent; GET /payload.exe,1
2025-11-20T09:06:23.123065+00:00,248.85.248.66,47.99.237.223,38797,80,UDP,ALLOW,10304,malware_download,suspicious user-agent; GET /payload.exe,1
2025-11-20T09:06:22.648065+00:00,115.223.144.56,99.200.152.57,62395,22,TCP,ALLOW,6794,,,0
2025-11-20T09:06:23.205065+00:00,192.168.182.31,215.165.52.243,5316,59084,TCP,ALLOW,11621,,,0
2025-11-20T09:06:23.145065+00:00,172.16.131.81,55.21.112.205,3045,53,UDP,ALLOW,9631,,,0
2025-11-20T09:06:23.178065+00:00,192.168.134.105,97.153.147.236,59727,8080,ICMP,ALLOW,2519,,,0
2025-11-20T09:06:32.662065+00:00,172.16.245.218,76.248.14.101,1881,3187,ICMP,ALLOW,9629,,,0
2025-11-20T09:06:32.645065+00:00,172.16.6.90,49.67.106.109,51037,443,TCP,ALLOW,3260,,,0
2025-11-20T09:06:32.921065+00:00,192.168.120.120,194.121.166.74,50425,3389,UDP,ALLOW,9529,,,0
2025-11-20T09:06:32.765065+00:00,10.255.183,156.46.205.203,50317,8080,ICMP,ALLOW,10181,,,0
2025-11-20T09:06:32.534065+00:00,172.16.83.105,82.1.236.166,10821,45044,UDP,ALLOW,3091,,,0
2025-11-20T09:06:33.082065+00:00,56.149.68.245,24.74.3.218,6463,8080,TCP,ALLOW,5100,,,0
2025-11-20T09:06:32.504065+00:00,172.16.220.66,250.169.84.209,37183,42904,ICMP,ALLOW,9792,,,0
2025-11-20T09:06:43.150065+00:00,10.214.21,46.85.144.138,18488,22,TCP,ALLOW,8869,,,0
2025-11-20T09:06:42.953065+00:00,192.168.67.122,171.95.175.154,40554,13779,UDP,ALLOW,11164,,,0
2025-11-20T09:06:42.553065+00:00,172.16.99.177,95.7.103.222,62808,21606,ICMP,ALLOW,9385,,,0
2025-11-20T09:06:42.692065+00:00,14.147.241.174,82.16.88.42,59347,1433,TCP,ALLOW,2164,,,0
2025-11-20T09:06:43.041065+00:00,192.168.151.106,125.171.30.11,43548,3389,UDP,ALLOW,11327,,,0
2025-11-20T09:06:42.583065+00:00,129.6.77.130,219.83.248.245,56064,25621,ICMP,DENY,10917,,,0
2025-11-20T09:06:42.958065+00:00,192.168.153.51,211.231.222.203,14817,443,UDP,ALLOW,7717,,,0
2025-11-20T09:06:43.283065+00:00,172.16.36.9,231.128.27.75,64996,55441,TCP,ALLOW,5227,,,0
2025-11-20T09:06:42.726065+00:00,192.168.30.173,189.37.84.131,12356,22,ICMP,ALLOW,11487,,,0
2025-11-20T09:06:42.768065+00:00,172.16.40.121,161.139.196.59,15463,3306,ICMP,ALLOW,945,,,0
2025-11-20T09:06:42.622065+00:00,172.16.137.134,108.65.227.7,37105,46917,UDP,ALLOW,5277,,,0
2025-11-20T09:06:42.472065+00:00,172.16.121.52,87.244.70.23,56761,20378,UDP,ALLOW,7952,,,0
2025-11-20T09:06:52.749065+00:00,10.142.201,147.148.128.103,31416,33618,UDP,ALLOW,10133,,,0
2025-11-20T09:06:53.076065+00:00,172.16.206.75,254.154.6.46,63625,1433,TCP,DENY,6170,,,0
2025-11-20T09:06:52.461065+00:00,192.168.194.109,24.148.125.38,52172,48600,TCP,ALLOW,898,,,0
2025-11-20T09:06:53.284065+00:00,10.66.207,50.181.245.215,16322,10595,TCP,ALLOW,7268,,,0
2025-11-20T09:06:53.143065+00:00,172.16.246.25,181.94.155.100,61316,13233,TCP,DENY,100,,,0
2025-11-20T09:06:52.638065+00:00,222.202.243.92,143.184.235.126,19913,3389,TCP,ALLOW,7496,,,0
2025-11-20T09:06:52.938065+00:00,192.168.234.239,185.153.119.101,58310,32438,ICMP,ALLOW,1663,,,0
2025-11-20T09:06:52.597065+00:00,23.115.165.165,8.250.13.251,52527,443,ICMP,ALLOW,597,,,0
2025-11-20T09:06:52.820065+00:00,10.2.76,134.155.49.209,42021,3306,UDP,ALLOW,7328,,,0
2025-11-20T09:06:52.543065+00:00,10.249.125,194.117.190.150,63060,18126,ICMP,ALLOW,2414,,,0
2025-11-20T09:07:02.530065+00:00,192.168.127.118,196.52.138.211,43966,22,UDP,ALLOW,1620,,,0
2025-11-20T09:07:02.418065+00:00,116.201.227.69,202.48.54.25,63493,19287,TCP,ALLOW,5783,,,0
2025-11-20T09:07:02.392065+00:00,192.168.111.14,218.186.145.224,65476,6420,UDP,ALLOW,8916,,,0
2025-11-20T09:07:02.812065+00:00,249.149.238.166,231.103.58.161,41006,9347,ICMP,ALLOW,10144,,,0
2025-11-20T09:07:02.626065+00:00,172.16.141.134,211.74.36.228,33214,443,TCP,ALLOW,2443,,,0
2025-11-20T09:07:02.382065+00:00,10.195.28,59.208.59.246,29589,53,ICMP,ALLOW,7314,,,0
2025-11-20T09:07:02.657065+00:00,172.16.55.220,43.88.200.236,41100,80,TCP,ALLOW,3599,,,0
2025-11-20T09:07:02.992065+00:00,172.16.207.111,73.133.251.254,10468,80,ICMP,ALLOW,1836,,,0
2025-11-20T09:07:03.304065+00:00,172.16.134.208,61.151.63.123,32826,443,TCP,ALLOW,1097,,,0
2025-11-20T09:07:12.415065+00:00,192.168.60.65,123.205.234.86,14689,52865,UDP,ALLOW,3818,,,0
2025-11-20T09:07:12.879065+00:00,10.154.100,115.176.40.242,37038,11781,ICMP,DENY,185,,,0
2025-11-20T09:07:13.049065+00:00,172.16.45.75,140.99.57.133,16290,53,UDP,ALLOW,3657,,,0
2025-11-20T09:07:13.060065+00:00,192.168.61.123,190.218.49.67,24191,45764,UDP,ALLOW,5672,,,0
2025-11-20T09:07:12.909065+00:00,172.16.131.24,195.80.133.43,43137,60591,UDP,DENY,11161,,,0
2025-11-20T09:07:13.295065+00:00,172.16.2.155,49.129.40.30,59293,2853,UDP,ALLOW,7247,,,0
2025-11-20T09:07:13.238065+00:00,172.16.181.118,94.168.182.152,41448,27047,ICMP,ALLOW,8021,,,0
2025-11-20T09:07:12.377065+00:00,114.5.149.75,155.199.228.78,57645,80,TCP,ALLOW,6679,,,0
2025-11-20T09:07:13.241065+00:00,10.150.179,124.106.116.230,40736,443,ICMP,ALLOW,4315,,,0
2025-11-20T09:07:12.393065+00:00,192.168.223.22,240.230.84.221,65517,8080,ICMP,ALLOW,3629,,,0
2025-11-20T09:07:12.786065+00:00,192.168.35.156,141.47.203.9,35309,39638,ICMP,ALLOW,6692,,,0
2025-11-20T09:07:12.806065+00:00,120.232.128.216,60.158.191.233,8279,53,UDP,ALLOW,3060,,,0
2025-11-20T09:07:22.885065+00:00,192.168.15.208,146.88.167.196,58740,1433,ICMP,ALLOW,11770,,,0
2025-11-20T09:07:22.585065+00:00,145.222.156.248,110.180.213.195,43790,19129,ICMP,ALLOW,11800,,,0
2025-11-20T09:07:22.712065+00:00,10.225.197,85.252.177.216,24726,61527,ICMP,ALLOW,8237,,,0
2025-11-20T09:07:23.325065+00:00,10.126.85,89.186.67.29,47335,53,UDP,ALLOW,5430,,,0
2025-11-20T09:07:22.776065+00:00,192.168.87.183,211.1.101.144,11941,80,ICMP,ALLOW,5791,,,0
2025-11-20T09:07:22.361065+00:00,172.16.50.114,116.224.33.86,37147,53,TCP,ALLOW,5355,,,0
2025-11-20T09:07:22.630065+00:00,192.168.38.217,71.111.233.85,18277,443,ICMP,ALLOW,4727,,,0
2025-11-20T09:07:22.522065+00:00,192.168.92.95,57.133.40.208,13361,54499,TCP,ALLOW,11569,,,0
2025-11-20T09:07:22.480065+00:00,89.64.114.107,173.58.164.111,38328,3306,TCP,ALLOW,11683,,,0
2025-11-20T09:07:22.476065+00:00,138.103.60.39,86.86.45.42,51468,8080,ICMP,ALLOW,4087,,,0
2025-11-20T09:07:33.271065+00:00,192.168.217.109,77.144.249.196,60900,14105,UDP,DENY,5452,,,0
2025-11-20T09:07:32.409065+00:00,192.168.62.194,99.212.12.34,53701,1433,UDP,ALLOW,1291,,,0
2025-11-20T09:07:32.606065+00:00,172.16.254.97,81.104.59.30,18105,61716,UDP,ALLOW,10854,,,0
2025-11-20T09:07:32.671065+00:00,10.113.134,204.161.11.119,54863,30108,ICMP,ALLOW,6091,,,0
2025-11-20T09:07:32.357065+00:00,56.144.110.52,170.105.100.48,19639,3306,ICMP,ALLOW,3410,,,0
2025-11-20T09:07:32.970065+00:00,172.16.242.119,203.103.138.160,47558,22,UDP,ALLOW,2080,,,0
2025-11-20T09:07:42.595065+00:00,10.175.92,31.157.245.100,39889,44301,UDP,ALLOW,1214,,,0
2025-11-20T09:07:42.676065+00:00,192.168.88.128,54.158.142.215,27018,443,UDP,DENY,9492,,,0
2025-11-20T09:07:43.290065+00:00,77.173.209.141,82.36.135.127,56460,443,TCP,ALLOW,7615,,,0
2025-11-20T09:07:42.673065+00:00,172.16.232.10,60.52.111.213,53019,3306,ICMP,ALLOW,3523,,,0
2025-11-20T09:07:42.392065+00:00,172.16.13.200,224.23.100.56,8852,443,ICMP,ALLOW,11475,,,0
2025-11-20T09:07:52.933065+00:00,192.168.90.15,238.225.56.228,14032,3389,ICMP,DENY,6779,,,0
2025-11-20T09:07:52.928065+00:00,10.188.160,52.42.7.168,58372,1433,ICMP,ALLOW,11062,,,0
2025-11-20T09:07:52.728065+00:00,10.72.83,39.162.249.78,9232,8080,TCP,DENY,8530,,,0
2025-11-20T09:07:53.307065+00:00,192.168.43.13,60.5.82.17,14700,49743,TCP,ALLOW,2875,,,0
2025-11-20T09:07:52.567065+00:00,10.15.17,28.204.82.248,3531,1433,UDP,ALLOW,10292,,,0
2025-11-20T09:07:52.946065+00:00,172.16.197.5,200.210.10.96,15433,443,UDP,DENY,1631,,,0
2025-11-20T09:07:53.007065+00:00,10.134.32,85.3.54.86,41186,80,TCP,ALLOW,6970,,,0
2025-11-20T09:07:52.534065+00:00,126.103.91.250,222.136.76.127,30442,23972,TCP,DENY,1428,,,0
2025-11-20T09:07:52.405065+00:00,10.23.29,169.180.142.103,12568,53,UDP,ALLOW,8710,,,0
2025-11-20T09:07:52.349065+00:00,192.168.188.171,69.15.50.35,42392,3306,ICMP,ALLOW,9488,,,0
2025-11-20T09:08:02.420065+00:00,103.82.129.118,103.24.236.116,34740,53,UDP,ALLOW,3030,,,0
2025-11-20T09:08:02.929065+00:00,194.114.153.35,51.125.74.204,51585,53,ICMP,ALLOW,3230,,,0
2025-11-20T09:08:03.069065+00:00,231.204.153.240,248.119.195.9,35490,3306,TCP,ALLOW,2209,,,0
2025-11-20T09:08:02.527065+00:00,10.99.216,4.52.195.209,28362,3306,TCP,ALLOW,10227,,,0
