timestamp,sourceIP,destinationIP,source port,destination port,Protocol,traffic type,action,note,ml_decision,ml_probability
2026-07-07T15:11:39.665Z,172.18.0.213,123.52.162.9,51234,3306,TCP,mysql,denied,Denied: mysql to external blocked by policy,,-1.0000
2026-07-07T15:11:39.678Z,172.22.109.255,118.192.155.9,61594,635,TCP,ldaps,denied,Denied: ldaps to external blocked by policy,,-1.0000
2026-07-07T15:11:39.726Z,172.26.87.164,16.212.103.86,63454,446,TCP,smb,allowed,Blocked by ML: possible firewall bypass attack,blocked_by_ml,0.9509
2026-07-07T15:11:39.738Z,172.28.9.5,163.227.254.99,62404,5432,TCP,postgresql,denied,Denied: postgresql to external blocked by policy,,-1.0000
2026-07-07T15:11:39.751Z,10.166.235.241,232.116.103.49,63039,88,UDP,kerberos,denied,Denied: kerberos to external blocked by policy,,-1.0000
2026-07-07T15:11:39.765Z,10.105.253.113,96.250.237.250,59413,445,TCP,smb,denied,Denied: smb to external blocked by policy,,-1.0000
2026-07-07T15:11:39.779Z,192.168.242.164,180.225.230.1,61252,161,UDP,snmp,denied,Denied: snmp to external blocked by policy,,-1.0000
2026-07-07T15:11:39.793Z,172.20.156.171,64.231.179.126,57737,88,UDP,kerberos,denied,Denied: kerberos to external blocked by policy,,-1.0000
2026-07-07T15:11:39.870Z,172.17.11.51,162.159.200.1,64045,123,UDP,ntp,allowed,Allowed by firewall rule,normal,0.0293
2026-07-07T15:11:39.883Z,172.28.240.76,187.208.231.86,58599,3390,TCP,rdp,denied,Denied: rdp to external blocked by policy,,-1.0000
2026-07-07T15:11:39.896Z,192.168.75.31,233.209.83.113,54021,161,UDP,snmp,denied,Denied: snmp to external blocked by policy,,-1.0000
2026-07-07T15:11:39.943Z,192.168.244.160,104.16.132.229,56182,443,TCP,https,allowed,Allowed: standard outbound,normal,0.0039
2026-07-07T15:11:39.956Z,10.198.52.206,182.94.62.229,65466,88,UDP,kerberos,denied,Denied: kerberos to external blocked by policy,,-1.0000
2026-07-07T15:11:39.968Z,10.119.130.18,168.101.208.149,62058,3305,TCP,mysql,denied,Denied: mysql to external blocked by policy,,-1.0000
2026-07-07T15:11:40.015Z,172.23.55.59,93.184.216.34,61165,81,TCP,http,allowed,Allowed: standard outbound,normal,0.0081
2026-07-07T15:11:40.029Z,192.168.250.69,122.201.43.10,63677,390,TCP,ldap,denied,Denied: ldap to external blocked by policy,,-1.0000
2026-07-07T15:11:40.041Z,192.168.111.223,41.80.89.226,62060,636,TCP,ldaps,denied,Denied: ldaps to external blocked by policy,,-1.0000
2026-07-07T15:11:40.106Z,10.203.49.89,10.183.226.108,53578,53,UDP,dns_udp,allowed,Allowed: dns_udp permitted,normal,0.0014
2026-07-07T15:11:40.120Z,192.168.197.195,171.94.2.18,55385,637,TCP,ldaps,denied,Denied: ldaps to external blocked by policy,,-1.0000
2026-07-07T15:11:40.132Z,172.31.228.192,6.187.201.146,49774,637,TCP,ldaps,denied,Denied: ldaps to external blocked by policy,,-1.0000
2026-07-07T15:11:40.199Z,172.23.106.102,13.107.42.14,64002,21,TCP,ssh,allowed,Allowed by policy,normal,0.0425
2026-07-07T15:11:40.212Z,192.168.62.30,104.66.207.237,62303,161,UDP,snmp,denied,Denied: snmp to external blocked by policy,,-1.0000
2026-07-07T15:11:40.259Z,192.168.89.27,8.8.4.4,63830,54,UDP,dns_udp,allowed,Allowed by policy,normal,0.0090
2026-07-07T15:11:40.272Z,172.31.128.76,217.189.187.125,65126,636,TCP,ldaps,denied,Denied: ldaps to external blocked by policy,,-1.0000
2026-07-07T15:11:40.319Z,10.66.171.133,93.184.216.34,51117,80,TCP,http,allowed,Allowed by firewall rule,normal,0.0033
2026-07-07T15:11:40.332Z,172.17.97.49,202.57.178.176,53458,88,UDP,kerberos,denied,Denied: kerberos to external blocked by policy,,-1.0000
2026-07-07T15:11:40.382Z,192.168.222.193,192.168.26.191,49287,3305,TCP,mysql,allowed,Allowed: standard outbound,normal,0.0235
2026-07-07T15:11:40.396Z,10.231.90.99,163.81.74.231,58918,5432,TCP,postgresql,denied,Denied: postgresql to external blocked by policy,,-1.0000
2026-07-07T15:11:40.462Z,172.25.180.0,93.184.216.34,56778,443,TCP,https,allowed,Allowed by firewall rule,normal,0.0043
2026-07-07T15:11:40.475Z,10.181.103.68,129.110.54.203,56419,5433,TCP,postgresql,denied,Denied: postgresql to external blocked by policy,,-1.0000
2026-07-07T15:11:40.488Z,172.16.43.124,174.113.143.20,58126,88,UDP,kerberos,denied,Denied: kerberos to external blocked by policy,,-1.0000
2026-07-07T15:11:40.501Z,192.168.66.0,41.223.48.22,51501,161,UDP,snmp,denied,Denied: snmp to external blocked by policy,,-1.0000
2026-07-07T15:11:40.556Z,10.78.79.203,30.137.132.128,62923,3306,TCP,mysql,allowed,Blocked by ML: possible firewall bypass attack,blocked_by_ml,0.9794
2026-07-07T15:11:40.604Z,192.168.220.8,185.125.190.58,63733,22,TCP,ssh,allowed,Allowed: ssh permitted,normal,0.0403
2026-07-07T15:11:40.652Z,172.20.129.198,104.16.132.229,49752,79,TCP,http,allowed,Allowed: http permitted,normal,0.0035
2026-07-07T15:11:40.700Z,10.209.179.217,151.101.1.140,63404,79,TCP,http,allowed,Allowed: http permitted,normal,0.0072
2026-07-07T15:11:40.748Z,172.29.13.134,151.101.1.140,51844,81,TCP,http,allowed,Allowed by policy,normal,0.0040
2026-07-07T15:11:40.761Z,10.188.200.244,211.63.135.12,59815,5432,TCP,postgresql,denied,Denied: postgresql to external blocked by policy,,-1.0000
2026-07-07T15:11:40.808Z,10.65.52.10,172.26.251.240,58278,444,TCP,https,allowed,Allowed by policy,normal,0.0009
2026-07-07T15:11:40.856Z,192.168.41.228,151.101.1.140,54115,79,TCP,http,allowed,Allowed: standard outbound,normal,0.0051
2026-07-07T15:11:40.904Z,192.168.101.197,172.17.22.48,52347,444,TCP,https,allowed,Allowed by policy,normal,0.0008
2026-07-07T15:11:40.952Z,10.255.73.133,8.8.8.8,62316,53,UDP,dns_udp,allowed,Allowed: dns_udp permitted,normal,0.0087
2026-07-07T15:11:40.999Z,172.26.107.154,93.184.216.34,54439,444,TCP,https,allowed,Allowed: https permitted,normal,0.0067
2026-07-07T15:11:41.012Z,10.133.89.6,213.130.139.198,59096,5431,TCP,postgresql,denied,Denied: postgresql to external blocked by policy,,-1.0000
2026-07-07T15:11:41.059Z,192.168.17.152,104.16.132.229,52373,443,TCP,https,allowed,Allowed: https permitted,normal,0.0039
2026-07-07T15:11:41.106Z,172.16.85.153,172.25.187.211,64868,445,TCP,smb,allowed,Allowed: standard outbound,normal,0.0383
2026-07-07T15:11:41.118Z,192.168.211.232,123.69.241.254,52801,87,UDP,kerberos,denied,Denied: kerberos to external blocked by policy,,-1.0000
2026-07-07T15:11:41.131Z,192.168.239.10,189.219.102.38,60774,3306,TCP,mysql,denied,Denied: mysql to external blocked by policy,,-1.0000
2026-07-07T15:11:41.144Z,192.168.240.47,112.119.220.61,52126,5433,TCP,postgresql,denied,Denied: postgresql to external blocked by policy,,-1.0000
2026-07-07T15:11:41.221Z,192.168.103.231,8.8.4.4,52039,53,TCP,dns_tcp,allowed,Allowed by policy,normal,0.0287
2026-07-07T15:11:41.235Z,172.16.65.227,159.215.203.126,55465,445,TCP,smb,denied,Denied: smb to external blocked by policy,,-1.0000
2026-07-07T15:11:41.285Z,172.20.116.254,208.67.222.222,52991,26,TCP,smtp,allowed,Allowed by firewall rule,normal,0.0319
2026-07-07T15:11:41.333Z,192.168.13.91,10.107.255.110,55009,1883,TCP,mqtt,allowed,Allowed: standard outbound,normal,0.0072
2026-07-07T15:11:41.346Z,192.168.163.248,64.11.81.23,55112,445,TCP,smb,denied,Denied: smb to external blocked by policy,,-1.0000
2026-07-07T15:11:41.360Z,172.20.89.191,41.171.57.65,62521,636,TCP,ldaps,denied,Denied: ldaps to external blocked by policy,,-1.0000
2026-07-07T15:11:41.426Z,10.20.5.0,13.107.42.14,59262,22,TCP,ssh,allowed,Allowed: standard outbound,normal,0.0488
2026-07-07T15:11:41.507Z,172.22.66.130,172.28.13.22,53366,443,TCP,https,allowed,Allowed: standard outbound,normal,0.0002
2026-07-07T15:11:41.521Z,172.22.113.10,4.119.40.225,62225,445,TCP,smb,denied,Denied: smb to external blocked by policy,,-1.0000
2026-07-07T15:11:41.535Z,192.168.4.166,82.68.46.32,62418,5431,TCP,postgresql,denied,Denied: postgresql to external blocked by policy,,-1.0000
2026-07-07T15:11:41.613Z,172.27.39.135,104.16.132.229,61468,80,TCP,http,allowed,Allowed by policy,normal,0.0057
2026-07-07T15:11:41.626Z,10.8.216.42,191.115.29.161,60460,3388,TCP,rdp,denied,Denied: rdp to external blocked by policy,,-1.0000
2026-07-07T15:11:41.682Z,192.168.96.185,104.16.132.229,63127,80,TCP,http,allowed,Allowed: standard outbound,normal,0.0066
2026-07-07T15:11:41.730Z,192.168.163.36,1.1.1.1,56807,53,UDP,dns_udp,allowed,Allowed: dns_udp permitted,normal,0.0084
2026-07-07T15:11:41.744Z,172.31.247.83,162.186.171.214,63905,3389,TCP,rdp,denied,Denied: rdp to external blocked by policy,,-1.0000
2026-07-07T15:11:41.791Z,10.23.138.179,177.103.84.179,62242,89,UDP,kerberos,allowed,Blocked by ML: possible firewall bypass attack,blocked_by_ml,0.9820
2026-07-07T15:11:41.805Z,172.20.197.228,20.112.3.223,63244,5432,TCP,postgresql,denied,Denied: postgresql to external blocked by policy,,-1.0000
2026-07-07T15:11:41.885Z,172.20.154.15,151.101.1.140,51103,444,TCP,https,allowed,Allowed: standard outbound,normal,0.0062
2026-07-07T15:11:41.897Z,192.168.217.210,162.82.235.209,49978,389,TCP,ldap,denied,Denied: ldap to external blocked by policy,,-1.0000
2026-07-07T15:11:41.910Z,172.26.1.129,21.224.49.160,57695,162,UDP,snmp,denied,Denied: snmp to external blocked by policy,,-1.0000
2026-07-07T15:11:41.957Z,172.17.171.232,93.184.216.34,59108,81,TCP,http,allowed,Allowed by policy,normal,0.0059
2026-07-07T15:11:42.003Z,172.20.195.153,216.239.35.0,59941,123,UDP,ntp,allowed,Allowed by policy,normal,0.0293
2026-07-07T15:11:42.051Z,172.26.246.75,185.125.190.58,55334,144,TCP,imap,allowed,Allowed: standard outbound,normal,0.0699
2026-07-07T15:11:42.098Z,10.212.43.217,55.157.15.255,52732,636,TCP,ldaps,allowed,Blocked by ML: possible firewall bypass attack,blocked_by_ml,0.9861
2026-07-07T15:11:42.111Z,172.17.88.74,132.38.114.65,63104,445,TCP,smb,denied,Denied: smb to external blocked by policy,,-1.0000
2026-07-07T15:11:42.124Z,172.26.79.55,128.135.106.138,57020,636,TCP,ldaps,denied,Denied: ldaps to external blocked by policy,,-1.0000
2026-07-07T15:11:42.191Z,172.20.252.35,172.23.241.43,51641,3390,TCP,rdp,allowed,Allowed: standard outbound,normal,0.0303
2026-07-07T15:11:42.238Z,192.168.10.35,93.184.216.34,59610,443,TCP,https,allowed,Allowed: https permitted,normal,0.0048
2026-07-07T15:11:42.286Z,10.40.49.13,9.9.9.9,61081,53,UDP,dns_udp,allowed,Allowed: dns_udp permitted,normal,0.0079
2026-07-07T15:11:42.333Z,192.168.110.216,151.101.1.140,61559,442,TCP,https,allowed,Allowed by firewall rule,normal,0.0048
2026-07-07T15:11:42.346Z,172.31.242.209,101.222.35.34,60908,636,TCP,ldaps,denied,Denied: ldaps to external blocked by policy,,-1.0000
2026-07-07T15:11:42.359Z,192.168.213.102,146.174.2.115,60135,87,UDP,kerberos,denied,Denied: kerberos to external blocked by policy,,-1.0000
2026-07-07T15:11:42.423Z,10.52.208.224,9.9.9.9,59206,53,UDP,dns_udp,allowed,Allowed: standard outbound,normal,0.0080
2026-07-07T15:11:42.436Z,192.168.101.240,42.91.65.226,50005,3306,TCP,mysql,denied,Denied: mysql to external blocked by policy,,-1.0000
2026-07-07T15:11:42.448Z,10.12.39.141,182.227.121.168,58323,3388,TCP,rdp,denied,Denied: rdp to external blocked by policy,,-1.0000
2026-07-07T15:11:42.461Z,10.118.119.160,170.238.230.114,55431,88,UDP,kerberos,denied,Denied: kerberos to external blocked by policy,,-1.0000
2026-07-07T15:11:42.474Z,10.99.11.110,151.137.197.179,63530,5433,TCP,postgresql,denied,Denied: postgresql to external blocked by policy,,-1.0000
2026-07-07T15:11:42.487Z,192.168.77.82,220.89.49.41,50973,161,UDP,snmp,denied,Denied: snmp to external blocked by policy,,-1.0000
2026-07-07T15:11:42.500Z,192.168.251.14,116.45.132.76,62565,88,UDP,kerberos,denied,Denied: kerberos to external blocked by policy,,-1.0000
2026-07-07T15:11:42.547Z,192.168.63.95,151.101.1.140,63787,442,TCP,https,allowed,Allowed by firewall rule,normal,0.0045
2026-07-07T15:11:42.595Z,192.168.126.169,151.101.1.140,63842,442,TCP,https,allowed,Allowed by policy,normal,0.0045
2026-07-07T15:11:42.608Z,172.30.76.87,45.208.235.102,54927,3389,TCP,rdp,denied,Denied: rdp to external blocked by policy,,-1.0000
2026-07-07T15:11:42.620Z,10.2.134.161,192.146.242.137,49502,636,TCP,ldaps,denied,Denied: ldaps to external blocked by policy,,-1.0000
2026-07-07T15:11:42.686Z,192.168.233.237,151.101.1.140,53100,444,TCP,https,allowed,Allowed: standard outbound,normal,0.0067
2026-07-07T15:11:42.733Z,172.22.7.165,93.184.216.34,60554,79,TCP,http,allowed,Allowed by firewall rule,normal,0.0056
2026-07-07T15:11:42.780Z,172.26.176.178,1.1.1.1,53799,54,TCP,dns_tcp,allowed,Allowed by policy,normal,0.0284
2026-07-07T15:11:42.793Z,10.31.19.40,199.156.4.209,57039,161,UDP,snmp,denied,Denied: snmp to external blocked by policy,,-1.0000
2026-07-07T15:11:42.840Z,192.168.229.47,104.16.132.229,52243,443,TCP,https,allowed,Allowed: standard outbound,normal,0.0039
2026-07-07T15:11:42.887Z,192.168.58.151,192.168.59.210,64854,445,TCP,smb,allowed,Allowed: standard outbound,normal,0.0383
2026-07-07T15:11:42.934Z,192.168.47.213,93.184.216.34,53555,443,TCP,https,allowed,Allowed by policy,normal,0.0039
2026-07-07T15:11:42.981Z,172.18.210.255,1.0.0.1,53963,20,TCP,ftp,allowed,Allowed by firewall rule,normal,0.0234
2026-07-07T15:11:42.994Z,192.168.12.48,189.3.114.109,63817,3306,TCP,mysql,denied,Denied: mysql to external blocked by policy,,-1.0000
2026-07-07T15:11:43.007Z,10.163.113.250,153.238.136.9,50841,389,TCP,ldap,denied,Denied: ldap to external blocked by policy,,-1.0000
2026-07-07T15:11:43.075Z,192.168.56.126,172.21.119.196,50224,80,TCP,http,allowed,Allowed: http permitted,normal,0.0004
2026-07-07T15:11:43.088Z,172.29.92.37,111.255.228.59,63965,88,UDP,kerberos,denied,Denied: kerberos to external blocked by policy,,-1.0000
2026-07-07T15:11:43.101Z,172.16.185.219,141.65.114.85,64758,445,TCP,smb,denied,Denied: smb to external blocked by policy,,-1.0000
2026-07-07T15:11:43.115Z,172.17.95.214,117.107.199.65,54823,88,UDP,kerberos,denied,Denied: kerberos to external blocked by policy,,-1.0000
2026-07-07T15:11:43.129Z,172.22.49.21,163.7.74.104,62240,3307,TCP,mysql,denied,Denied: mysql to external blocked by policy,,-1.0000
2026-07-07T15:11:43.142Z,172.24.77.198,226.47.181.235,59823,389,TCP,ldap,denied,Denied: ldap to external blocked by policy,,-1.0000
2026-07-07T15:11:43.156Z,192.168.239.253,104.16.132.229,58932,443,TCP,https,denied,Denied by firewall policy,,-1.0000
2026-07-07T15:11:43.233Z,192.168.211.30,9.9.9.9,60794,52,TCP,dns_tcp,allowed,Allowed by firewall rule,normal,0.0288
2026-07-07T15:11:43.246Z,192.168.230.30,209.69.107.179,51991,5432,TCP,postgresql,denied,Denied: postgresql to external blocked by policy,,-1.0000
2026-07-07T15:11:43.260Z,172.28.114.105,34.144.7.170,60365,5432,TCP,postgresql,denied,Denied: postgresql to external blocked by policy,,-1.0000
2026-07-07T15:11:43.310Z,192.168.126.122,93.184.216.34,56432,80,TCP,http,allowed,Allowed by policy,normal,0.0047
2026-07-07T15:11:43.324Z,192.168.126.152,79.14.9.34,49746,636,TCP,ldaps,denied,Denied: ldaps to external blocked by policy,,-1.0000
2026-07-07T15:11:43.382Z,192.168.198.59,192.168.25.191,49818,79,TCP,http,allowed,Allowed: standard outbound,normal,0.0004
2026-07-07T15:11:43.464Z,192.168.84.225,104.16.132.229,55953,444,TCP,https,allowed,Allowed: standard outbound,normal,0.0067
2026-07-07T15:11:43.476Z,192.168.13.92,215.127.189.247,54572,88,UDP,kerberos,denied,Denied: kerberos to external blocked by policy,,-1.0000
2026-07-07T15:11:43.489Z,10.133.47.35,15.203.60.74,61808,88,UDP,kerberos,denied,Denied: kerberos to external blocked by policy,,-1.0000
2026-07-07T15:11:43.502Z,10.215.193.235,187.173.5.157,58894,389,TCP,ldap,denied,Denied: ldap to external blocked by policy,,-1.0000
2026-07-07T15:11:43.515Z,172.20.85.116,171.195.65.122,56943,636,TCP,ldaps,denied,Denied: ldaps to external blocked by policy,,-1.0000
2026-07-07T15:11:43.590Z,10.244.228.38,151.101.1.140,51586,79,TCP,http,allowed,Allowed by firewall rule,normal,0.0039
2026-07-07T15:11:43.638Z,172.25.96.117,1.0.0.1,52777,21,TCP,ftp,allowed,Allowed by policy,normal,0.0220
2026-07-07T15:11:43.687Z,10.203.89.113,104.16.132.229,54779,444,TCP,https,allowed,Allowed by firewall rule,normal,0.0067
2026-07-07T15:11:43.735Z,10.120.253.215,93.184.216.34,65109,443,TCP,https,allowed,Allowed: standard outbound,normal,0.0043
2026-07-07T15:11:43.782Z,172.31.187.241,208.67.222.222,54113,21,TCP,ssh,allowed,Allowed: ssh permitted,normal,0.0457
2026-07-07T15:11:43.796Z,172.27.175.156,235.232.58.249,51869,446,TCP,smb,denied,Denied: smb to external blocked by policy,,-1.0000
2026-07-07T15:11:43.876Z,10.206.98.158,151.101.1.140,58539,444,TCP,https,allowed,Allowed: standard outbound,normal,0.0252
2026-07-07T15:11:43.891Z,10.122.5.158,113.172.22.16,61184,3306,TCP,mysql,denied,Denied: mysql to external blocked by policy,,-1.0000
2026-07-07T15:11:43.972Z,172.30.19.187,172.26.27.122,61129,443,TCP,https,allowed,Allowed: https permitted,normal,0.0003
2026-07-07T15:11:43.986Z,10.228.54.182,115.59.40.169,53136,635,TCP,ldaps,denied,Denied: ldaps to external blocked by policy,,-1.0000
2026-07-07T15:11:43.999Z,10.52.136.87,83.32.43.171,51326,389,TCP,ldap,denied,Denied: ldap to external blocked by policy,,-1.0000
2026-07-07T15:11:44.013Z,192.168.36.67,181.27.77.15,61559,3307,TCP,mysql,denied,Denied: mysql to external blocked by policy,,-1.0000
2026-07-07T15:11:44.083Z,172.20.161.185,93.184.216.34,58584,443,TCP,https,allowed,Allowed: https permitted,normal,0.0049
2026-07-07T15:11:44.162Z,192.168.80.15,9.9.9.9,62442,53,UDP,dns_udp,allowed,Allowed by firewall rule,normal,0.0087
2026-07-07T15:11:44.175Z,10.86.215.24,229.32.16.59,50492,160,UDP,snmp,denied,Denied: snmp to external blocked by policy,,-1.0000
2026-07-07T15:11:44.188Z,10.236.32.61,189.120.184.167,55722,388,TCP,ldap,denied,Denied: ldap to external blocked by policy,,-1.0000
2026-07-07T15:11:44.202Z,172.23.48.113,214.208.206.79,64721,88,UDP,kerberos,denied,Denied: kerberos to external blocked by policy,,-1.0000
2026-07-07T15:11:44.250Z,192.168.248.48,165.30.68.125,64640,3389,TCP,rdp,allowed,Blocked by ML: possible firewall bypass attack,blocked_by_ml,0.9841
2026-07-07T15:11:44.264Z,172.21.224.248,131.221.114.71,49247,3306,TCP,mysql,denied,Denied: mysql to external blocked by policy,,-1.0000
2026-07-07T15:11:44.278Z,172.28.75.60,200.219.80.0,59948,89,UDP,kerberos,denied,Denied: kerberos to external blocked by policy,,-1.0000
2026-07-07T15:11:44.292Z,192.168.66.180,102.110.235.212,49608,445,TCP,smb,denied,Denied: smb to external blocked by policy,,-1.0000
2026-07-07T15:11:44.306Z,172.29.19.130,148.174.29.156,65461,3389,TCP,rdp,denied,Denied: rdp to external blocked by policy,,-1.0000
2026-07-07T15:11:44.320Z,10.133.111.97,166.57.91.150,65213,3390,TCP,rdp,denied,Denied: rdp to external blocked by policy,,-1.0000
2026-07-07T15:11:44.397Z,172.20.216.151,93.184.216.34,60618,443,TCP,https,allowed,Allowed: standard outbound,normal,0.0046
2026-07-07T15:11:44.410Z,192.168.164.124,106.106.196.67,65208,388,TCP,ldap,denied,Denied: ldap to external blocked by policy,,-1.0000
2026-07-07T15:11:44.422Z,172.19.102.63,158.144.10.149,49441,389,TCP,ldap,denied,Denied: ldap to external blocked by policy,,-1.0000
2026-07-07T15:11:44.472Z,192.168.216.19,151.101.1.140,57368,442,TCP,https,allowed,Allowed: standard outbound,normal,0.0049
2026-07-07T15:11:44.556Z,10.173.148.91,151.101.1.140,57225,80,TCP,http,allowed,Allowed: http permitted,normal,0.0047
2026-07-07T15:11:44.569Z,172.19.194.211,15.152.62.115,62403,88,UDP,kerberos,denied,Denied: kerberos to external blocked by policy,,-1.0000
2026-07-07T15:11:44.583Z,192.168.150.225,151.101.1.140,57240,444,TCP,https,denied,Denied: port not allowed,,-1.0000
2026-07-07T15:11:44.597Z,10.220.69.152,64.219.96.126,56674,635,TCP,ldaps,denied,Denied: ldaps to external blocked by policy,,-1.0000
2026-07-07T15:11:44.668Z,192.168.124.82,104.16.132.229,53726,79,TCP,http,allowed,Allowed: http permitted,normal,0.0054
2026-07-07T15:11:44.682Z,172.25.211.201,193.189.41.192,61017,3390,TCP,rdp,denied,Denied: rdp to external blocked by policy,,-1.0000
2026-07-07T15:11:44.695Z,10.53.4.59,190.57.146.4,53936,88,UDP,kerberos,denied,Denied: kerberos to external blocked by policy,,-1.0000
2026-07-07T15:11:44.709Z,10.104.209.80,104.152.90.129,57148,3389,TCP,rdp,denied,Denied: rdp to external blocked by policy,,-1.0000
2026-07-07T15:11:44.723Z,10.190.42.28,231.130.227.2,58504,88,UDP,kerberos,denied,Denied: kerberos to external blocked by policy,,-1.0000
2026-07-07T15:11:44.737Z,192.168.212.106,112.41.61.58,61516,3389,TCP,rdp,denied,Denied: rdp to external blocked by policy,,-1.0000
2026-07-07T15:11:44.750Z,172.29.205.58,34.133.19.183,64239,3389,TCP,rdp,denied,Denied: rdp to external blocked by policy,,-1.0000
2026-07-07T15:11:44.765Z,10.15.53.44,81.229.110.86,50152,389,TCP,ldap,denied,Denied: ldap to external blocked by policy,,-1.0000
2026-07-07T15:11:44.779Z,192.168.14.99,69.162.148.3,55922,5432,TCP,postgresql,denied,Denied: postgresql to external blocked by policy,,-1.0000
2026-07-07T15:11:44.859Z,172.25.217.1,151.101.1.140,56370,442,TCP,https,allowed,Allowed: https permitted,normal,0.0041
2026-07-07T15:11:44.908Z,192.168.142.20,104.16.132.229,52692,442,TCP,https,allowed,Allowed by firewall rule,normal,0.0042
2026-07-07T15:11:44.922Z,192.168.43.211,56.240.164.77,54649,445,TCP,smb,denied,Denied: smb to external blocked by policy,,-1.0000
2026-07-07T15:11:44.972Z,172.23.137.154,151.101.1.140,54411,442,TCP,https,allowed,Allowed by firewall rule,normal,0.0041
2026-07-07T15:11:45.021Z,172.31.189.216,172.24.98.14,63614,389,TCP,ldap,allowed,Allowed by firewall rule,normal,0.0524
2026-07-07T15:11:45.070Z,172.31.229.179,10.20.9.239,58703,3389,TCP,rdp,allowed,Allowed: rdp permitted,normal,0.0363
2026-07-07T15:11:45.146Z,10.222.202.2,151.101.1.140,49595,81,TCP,http,allowed,Allowed: http permitted,normal,0.0038
2026-07-07T15:11:45.196Z,192.168.10.175,151.101.1.140,57987,443,TCP,https,allowed,Allowed by policy,normal,0.0050
2026-07-07T15:11:45.245Z,192.168.46.246,10.89.168.103,54307,637,TCP,ldaps,allowed,Allowed: standard outbound,normal,0.0335
2026-07-07T15:11:45.258Z,192.168.172.249,186.186.103.114,57694,3389,TCP,rdp,denied,Denied: rdp to external blocked by policy,,-1.0000
2026-07-07T15:11:45.305Z,192.168.134.194,13.107.42.14,52812,22,TCP,ssh,allowed,Allowed by policy,normal,0.0386
2026-07-07T15:11:45.354Z,192.168.168.173,185.125.190.58,63959,21,TCP,ftp,allowed,Allowed: standard outbound,normal,0.0222
2026-07-07T15:11:45.368Z,10.83.238.129,179.76.125.47,56903,5432,TCP,postgresql,denied,Denied: postgresql to external blocked by policy,,-1.0000
2026-07-07T15:11:45.382Z,172.24.98.139,30.174.134.86,63032,3307,TCP,mysql,denied,Denied: mysql to external blocked by policy,,-1.0000
2026-07-07T15:11:45.432Z,172.25.228.166,8.8.8.8,61987,53,UDP,dns_udp,allowed,Allowed by firewall rule,normal,0.0087
2026-07-07T15:11:45.446Z,192.168.220.178,74.127.12.59,49437,161,UDP,snmp,denied,Denied: snmp to external blocked by policy,,-1.0000
2026-07-07T15:11:45.460Z,172.24.202.12,215.179.166.117,64155,390,TCP,ldap,denied,Denied: ldap to external blocked by policy,,-1.0000
2026-07-07T15:11:45.536Z,10.33.175.198,9.9.9.9,53586,52,UDP,dns_udp,allowed,Allowed by policy,normal,0.0133
2026-07-07T15:11:45.586Z,192.168.31.225,8.8.4.4,61085,53,UDP,dns_udp,allowed,Allowed by policy,normal,0.0079
2026-07-07T15:11:45.599Z,10.219.211.2,119.11.170.24,55519,5433,TCP,postgresql,denied,Denied: postgresql to external blocked by policy,,-1.0000
2026-07-07T15:11:45.648Z,10.160.69.213,216.239.35.0,51466,123,UDP,ntp,allowed,Allowed by policy,normal,0.0296
2026-07-07T15:11:45.661Z,192.168.50.69,109.143.65.177,61113,3389,TCP,rdp,denied,Denied: rdp to external blocked by policy,,-1.0000
2026-07-07T15:11:45.709Z,172.24.164.242,1.0.0.1,55069,5682,UDP,coap,allowed,Allowed: coap permitted,normal,0.0553
2026-07-07T15:11:45.721Z,172.29.165.230,8.8.8.8,51036,52,UDP,dns_udp,denied,Denied: connection blocked,,-1.0000
2026-07-07T15:11:45.734Z,192.168.150.145,172.31.243.33,59728,390,TCP,ldap,denied,Denied: connection blocked,,-1.0000
2026-07-07T15:11:45.746Z,192.168.175.115,2.18.131.85,53314,636,TCP,ldaps,denied,Denied: ldaps to external blocked by policy,,-1.0000
2026-07-07T15:11:45.759Z,172.25.82.91,167.42.144.112,59373,3305,TCP,mysql,denied,Denied: mysql to external blocked by policy,,-1.0000
2026-07-07T15:11:45.832Z,172.26.152.209,151.101.1.140,62383,80,TCP,http,allowed,Allowed: standard outbound,normal,0.0058
2026-07-07T15:11:45.845Z,10.87.160.185,27.190.194.44,58601,5431,TCP,postgresql,denied,Denied: postgresql to external blocked by policy,,-1.0000
2026-07-07T15:11:45.894Z,172.18.33.182,1.0.0.1,63825,22,TCP,ssh,allowed,Allowed by policy,normal,0.0402
2026-07-07T15:11:45.907Z,10.47.11.4,227.72.131.10,53305,389,TCP,ldap,denied,Denied: ldap to external blocked by policy,,-1.0000
2026-07-07T15:11:45.920Z,10.76.198.106,9.129.141.241,59115,389,TCP,ldap,denied,Denied: ldap to external blocked by policy,,-1.0000
2026-07-07T15:11:45.990Z,192.168.173.230,172.25.50.107,62612,445,TCP,smb,allowed,Allowed by policy,normal,0.0349
2026-07-07T15:11:46.038Z,172.19.30.125,104.16.132.229,56016,80,TCP,http,allowed,Allowed by firewall rule,normal,0.0048
2026-07-07T15:11:46.087Z,10.173.82.241,9.9.9.9,56260,53,UDP,dns_udp,allowed,Allowed by firewall rule,normal,0.0084
2026-07-07T15:11:46.099Z,192.168.108.234,147.121.134.139,64690,161,UDP,snmp,denied,Denied: snmp to external blocked by policy,,-1.0000
